,index,0_x,1,2,3,4,5,6,7,8,latitude,longitude,0_y,0,traveltime_totube,traveltime_totube_pub
409,9358,92110,Bromley Lawn Tennis And Squash Club,"""Sandford Road, Bromley""",BR2 9AN,540457,168190.0,51.395368,0.017532,Bromley,51.395368,0.017532,152,8.126620798502225,96.74548569645505,96.74548569645505
410,9359,92119,Bromley Staff Social Club,"""Bromley Civic Centre, Stockwell Close, Bromley""",BR1 3UH,540629,169144.0,51.403889,0.020365,Bromley,51.403889,0.020365,152,7.281023079318413,86.67884618236207,86.67884618236207
411,9360,92120,Bromley Tennis Centre,"""Avebury Road, Orpington""",BR6 9SA,544670,165210.0,51.367535,0.076834,Bromley,51.367535,0.076834,152,12.613485687421605,150.16054389787624,150.16054389787624
412,9361,92121,Bromley Town Bowling & Squash Club,"""Bromley Town Bowling & Squash Club, Hayes Lane, Bromley""",BR2 9EF,540480,167715.0,51.391102,0.017674,Bromley,51.391102000000004,0.017674000000000002,152,8.58691782689574,102.22521222494927,102.22521222494927
413,9362,92132,Bulls Head,"""Rushmore Hill, Orpington""",BR6 7NQ,547188,162236.0,51.340155,0.111736,Bromley,51.340154999999996,0.11173599999999999,152,16.47321467907273,196.10969856038963,196.10969856038963
414,9363,92133,Bulls Head Hotel,"""Royal Parade, Chislehurst""",BR7 6NR,544428,170108.0,51.411598,0.075336,Bromley,51.411598,0.075336,152,8.645969028897122,102.92820272496573,102.92820272496573
415,9364,92201,Centymca Sports Ground,"""London Marathon Sports Ground, Grove Park Road, Mottingham, London""",SE9 4QE,541866,172620.0,51.434816,0.039541,Bromley,51.434816,0.039541,152,5.067336679793406,60.3254366642072,60.3254366642072
416,9365,92206,Change Of Horses,"""87 High Street, Farnborough, Orpington""",BR6 7BB,544058,164303.0,51.359538,0.067682,Bromley,51.359538,0.067682,152,13.103683010464671,155.9962263150556,155.9962263150556
417,9366,92215,Chatterton Arms,"""41 Chatterton Road, Bromley""",BR2 9QW,541686,168000.0,51.393355,0.035109,Bromley,51.393355,0.035108999999999994,152,8.743352100982628,104.08752501169795,104.08752501169795
418,9367,92221,Chelsfield Lakes Golf Centre,"""Court Road, Orpington""",BR6 9BX,547397,164637.0,51.361675,0.115742,Bromley,51.361675,0.11574200000000001,152,14.667711713461438,174.61561563644568,174.61561563644568
419,9368,92224,Cherry Lodge Golf Club - Four Seasons Cuisine,"""Cherry Lodge Golf Club, Jail Lane, Biggin Hill""",TN16 3AX,543125,159305.0,51.314871,0.052284,Bromley,51.314871000000004,0.052284000000000004,152,17.399751355499074,207.13989708927468,207.13989708927468
420,9369,92239,Chislehurst Golf Club - Four Seasons Cuisine,"""Camden Place, Camden Park Road, Chislehurst""",BR7 5HJ,543736,170047.0,51.411234,0.065383,Bromley,51.411234,0.06538300000000001,152,8.194507508594029,97.55366081659558,97.55366081659558
421,9370,92243,Chislehurst Sports And Country Club,"""Elmstead Lane, Chislehurst""",BR7 5EL,542580,171232.0,51.422174,0.049248,Bromley,51.422174,0.049248,152,6.541211234772868,77.87156231872461,77.87156231872461
422,9371,92259,Churchill Theatre,"""High Street, Bromley""",BR1 1HA,540216,169120.0,51.403776,0.014436,Bromley,51.403776,0.014436000000000001,152,7.168303180605308,85.33694262625366,85.33694262625366
423,9372,92278,Club Langley,"""Langley Park Sports And Social Club, Hawksbrook Lane, Beckenham""",BR3 3SR,537691,167359.0,51.388578,-0.022523,Bromley,51.388578,-0.022522999999999998,152,8.597665673354923,102.35316277803479,102.35316277803479
424,9373,92279,Coach And Horses,"""Burnhill Road, Beckenham""",BR3 3LA,537349,169308.0,51.406166,-0.026682,Bromley,51.406166,-0.026682,152,6.678277864144116,79.50330790647756,79.50330790647756
425,9374,92302,Conservative Club,"""55 Croydon Road, Penge, London""",SE20 7TG,535387,169830.0,51.411328,-0.054673,Bromley,51.411328000000005,-0.054673,152,6.667128736395822,79.37058019518835,79.37058019518835
426,9375,92303,Conservative Club - West Beckenham C/O Zi Zi Catering,"""West Beckenham Conservative Club Lt, 1 Sidney Road, Beckenham""",BR3 4PX,536250,169451.0,51.407715,-0.042417,Bromley,51.407715,-0.042417,152,6.739889034509095,80.23677422034636,80.23677422034636
427,9376,92374,Crown & Pepper,"""The Tigers Head, 14 Masons Hill, Bromley""",BR2 9JG,540963,168232.0,51.39562,0.024817,Bromley,51.39562,0.024817,152,8.251229859604168,98.22892690004961,98.22892690004961
428,9377,92375,Crown And Anchor,"""The Crown And Anchor, 19 Park Road, Bromley""",BR1 3HJ,540701,169619.0,51.40814,0.021602,Bromley,51.40814,0.021602,152,6.86681055436735,81.7477446948494,81.7477446948494
429,9378,92376,Crown Inn,"""Crown Hotel, School Road, Chislehurst""",BR7 5PQ,544262,169999.0,51.41066,0.072921,Bromley,51.41066,0.072921,152,8.600532662344062,102.38729359933406,102.38729359933406
430,9379,92379,Croydon Rugby Club,"""Croydon Rugby Football Club, 135 Addington Road, West Wickham""",BR4 9BF,537990,164631.0,51.363991,-0.019287,Bromley,51.363991,-0.019287000000000002,152,11.31857771745161,134.74497282680488,134.74497282680488
431,9380,92386,Crystal Palace Football Club (2010) Ltd,"""Crystal Palace F.C. Training Ground, Copers Cope Road, Beckenham""",BR3 1RJ,536929,170645.0,51.418291,-0.0322,Bromley,51.418290999999996,-0.0322,152,5.418949033846665,64.5112980219841,64.5112980219841
432,9381,92387,Crystal Palace Indoor Bowling,"""183A Anerley Road, Penge, London""",SE20 8EF,534686,169746.0,51.410749,-0.064778,Bromley,51.410748999999996,-0.064778,35,6.728839486147301,80.10523197794406,80.10523197794406
433,9382,92400,Cyphers Indoor Bowling Club,"""Kings Hall Road, Beckenham""",BR3 1LP,536406,169977.0,51.412405,-0.039974,Bromley,51.412405,-0.039974,152,6.191494304115172,73.70826552518061,73.70826552518061
434,9383,92412,David Lloyd Leisure,"""Stanhope Grove, Beckenham""",BR3 3HL,536771,168136.0,51.395783,-0.035438,Bromley,51.395783,-0.035438,152,7.915088752659182,94.22724705546645,94.22724705546645
435,9384,92415,Daylight Inn,"""Station Square, Petts Wood, Orpington""",BR5 1LZ,544486,167594.0,51.389002,0.075161,Bromley,51.389002000000005,0.075161,152,10.544554237464657,125.53040758886496,125.53040758886496
436,9385,92515,Ex Blues Club,"""118 Pickhurst Rise, West Wickham""",BR4 0AW,538868,166288.0,51.378667,-0.006051,Bromley,51.378667,-0.006051,152,9.697152480774095,115.44229143778684,115.44229143778684
437,9386,92527,Farnborough Sports Club,"""Farrow Fields, High Street, Farnborough, Orpington""",BR6 7BA,544216,164273.0,51.359229,0.069937,Bromley,51.359229,0.069937,152,13.203084263972443,157.1795745711005,157.1795745711005
438,9387,92551,Fitness First,"""National Westminster Bank Sports Gr, Copers Cope Road, Beckenham""",BR3 1NZ,537040,170889.0,51.420448,-0.030511,Bromley,51.420448,-0.030511,152,5.158836162530819,61.41471622060499,61.41471622060499
439,9388,92552,Five Bells,"""Church Road, Chelsfield, Orpington""",BR6 7RE,548233,164150.0,51.35709,0.127539,Bromley,51.35709,0.127539,152,15.576841196210053,185.43858566916728,185.43858566916728
440,9389,92574,Freelands Tavern,"""31 Freelands Road, Bromley""",BR1 3HZ,540900,169900.0,51.410624,0.024573,Bromley,51.410624,0.024572999999999998,152,6.690019106183473,79.64308459742229,79.64308459742229
441,9390,92586,George And Dragon,"""26 High Street, Downe, Orpington""",BR6 7UT,543156,161682.0,51.336214,0.053682,Bromley,51.336214,0.05368200000000001,152,15.153440594544305,180.39810231600362,180.39810231600362
442,9391,92598,Goals Soccer,"""National Westminster Bank Sports Gr, Copers Cope Road, Beckenham""",BR3 1NZ,537040,170889.0,51.420448,-0.030511,Bromley,51.420448,-0.030511,152,5.158836162530819,61.41471622060499,61.41471622060499
443,9392,92599,Goals Soccer Centre,"""Elmers End Road, Beckenham""",BR3 4EJ,535696,168572.0,51.39995,-0.050714,Bromley,51.39995,-0.050713999999999995,152,7.739279778904268,92.13428308219366,92.13428308219366
444,9393,92605,Goldsmiths Arms,"""3 Croydon Road, Penge, London""",SE20 7TJ,535524,170012.0,51.41294,-0.052635,Bromley,51.41294,-0.052635,152,6.445202449880588,76.72860059381652,76.72860059381652
445,9394,92616,Grape & Grain,"""Grape And Grain, 2 Anerley Hill, Anerley, London""",SE19 2AA,533797,170696.0,51.419488,-0.077195,Bromley,51.419488,-0.077195,35,5.458172358956953,64.97824236853515,64.97824236853515
446,9395,92665,Harvest Moon,"""141 - 143 High Street, Orpington""",BR6 0LQ,546345,166406.0,51.377851,0.101371,Bromley,51.377851,0.101371,152,12.63878547478433,150.4617318426706,150.4617318426706
447,9396,92668,Hawes Down Centre,"""Phoenix Youth Centre, Hawes Lane, West Wickham""",BR4 9AE,538998,165888.0,51.375041,-0.004326,Bromley,51.375040999999996,-0.004326,152,10.107217135001981,120.32401351192834,120.32401351192834
448,9397,92699,High Elms Golf Club,"""High Elms Golf Course Club House, High Elms Road, Downe, Orpington""",BR6 7JL,543921,162333.0,51.341871,0.064919,Bromley,51.341871000000005,0.064919,152,14.827272182544531,176.51514503029202,176.51514503029202
449,9398,92726,Hop And Rye,"""The Hop & Rye, 54 London Road, Bromley""",BR1 3QZ,539865,169977.0,51.411572,0.009731,Bromley,51.411572,0.009731,152,6.245107457679161,74.34651735332335,74.34651735332335
450,9399,92731,HSBC Sports And Social Club,"""Sports Ground, Lennard Road, Beckenham""",BR3 1QW,536609,170557.0,51.417568,-0.036834,Bromley,51.417568,-0.036834,152,5.578956200832147,66.41614524800175,66.41614524800175
451,9400,92749,Imperial Arms,"""Old Hill, Chislehurst""",BR7 5LZ,543423,169766.0,51.408779,0.060771,Bromley,51.408778999999996,0.060771000000000006,152,8.19193882173178,97.52308121109262,97.52308121109262
452,9401,92799,Jolly Woodman,"""9 Chancery Lane, Beckenham""",BR3 6NR,537900,169371.0,51.406599,-0.018741,Bromley,51.406599,-0.018741,152,6.581330792134385,78.34917609683791,78.34917609683791
453,9402,92887,Langley Park Golf Club,"""Barnfield Wood Road, Beckenham""",BR3 6SZ,538666,167283.0,51.387658,-0.008549,Bromley,51.387658,-0.008549,152,8.689441381027265,103.44573072651505,103.44573072651505
454,9403,92893,Langtry's Nightclub,"""2 - 4 High Street, Beckenham""",BR3 1AZ,537441,169808.0,51.410637,-0.025166,Bromley,51.410637,-0.025166,152,6.1716637171386735,73.47218710879373,73.47218710879373
455,9404,92912,Liberal Democrats,"""7 Station Road, Orpington""",BR6 0RZ,545892,165803.0,51.372549,0.094605,Bromley,51.372549,0.094605,152,12.8185369026017,152.60162979287736,152.60162979287736
456,9405,92918,Link Youth Centre,"""Midfield Way, Orpington""",BR5 2QL,546600,169892.0,51.409109,0.10647,Bromley,51.409109,0.10647000000000001,152,10.470315347286409,124.64661127721915,124.64661127721915
457,9406,93010,Maple Tree,"""52 - 54 Maple Road, Penge, London""",SE20 8HE,535113,169842.0,51.41151,-0.058606,Bromley,51.41151,-0.05860599999999999,152,6.768380415643568,80.57595732909009,80.57595732909009
458,9407,93063,Metropolis,"""256 High Street, Bromley""",BR1 1PG,540031,169462.0,51.406904,0.011914,Bromley,51.406904,0.011914,152,6.7859107048993055,80.78465124880125,80.78465124880125
459,9408,93064,Metropolitan Police Sports And Social Club,"""The Warren, Croydon Road, Bromley""",BR2 7AL,539909,165422.0,51.37063,0.00857,Bromley,51.37063,0.00857,152,10.691928222123327,127.28485978718246,127.28485978718246
460,9409,93073,Miller & Carter,"""The Pickhurst, Pickhurst Lane, West Wickham""",BR4 0HH,539429,166985.0,51.384802,0.002278,Bromley,51.384802,0.002278,152,9.070555191988964,107.98279990463051,107.98279990463051
461,9410,93093,Moon And Stars,"""164 - 166 High Street, Penge, London""",SE20 7QS,535670,169956.0,51.412402,-0.050558,Bromley,51.412402,-0.050558,152,6.442039091194732,76.69094156184204,76.69094156184204
462,9411,93104,Mottingham Sports Ground,"""London Marathon Sports Ground, Grove Park Road, Mottingham, London""",SE9 4QE,541866,172620.0,51.434816,0.039541,Bromley,51.434816,0.039541,152,5.067336679793406,60.3254366642072,60.3254366642072
463,9412,93144,Naturist Foundation - Tea Pot Cafe,"""Brockenhurst, Sheepcote Lane, Orpington""",BR5 4ET,548735,167991.0,51.391472,0.136349,Bromley,51.391472,0.136349,152,13.31071305531741,158.46086970615963,158.46086970615963
464,9413,93182,Nuffield Health (formally Virgin Active Health Club),"""Virgin Active Health Club, Sidcup By Pass Road, Chislehurst""",BR7 6RP,544448,172324.0,51.431515,0.076541,Bromley,51.431515000000005,0.076541,152,7.350146213031647,87.50174063132913,87.50174063132913
465,9414,93183,Nuffield Health Fitness & Wellbeing Centre,"""Hayes Lane, Hayes, Bromley""",BR2 9EF,540480,167715.0,51.391103,0.017674,Bromley,51.391103,0.017674000000000002,152,8.58681033953783,102.2239326135456,102.2239326135456
466,9415,93196,Old Bromleians Football Club,"""Scrubs Farm, Lower Gravel Road, Bromley""",BR2 8LL,542885,166346.0,51.378192,0.051666,Bromley,51.378192,0.051666,152,10.752316796965111,128.0037713924418,128.0037713924418
467,9416,93197,Old Dunstonian Sports Club,"""Old Dunstonians Sports Club, St Dunstan's Lane, Beckenham""",BR3 3SS,538166,167531.0,51.390008,-0.015634,Bromley,51.390008,-0.015634000000000002,152,8.41979588610519,100.23566531077606,100.23566531077606
468,9417,93198,Old Elthamians Rugby Club - East Ground,"""Pavilion House, Queen Mary And Westfield College Sp, Perry Street, Chislehurst""",BR7 6HA,545559,170866.0,51.418121,0.091912,Bromley,51.418121,0.091912,152,9.06254648649359,107.88745817254272,107.88745817254272
469,9418,93199,Old Elthamians Sports Club,"""Foxbury Avenue, Chislehurst""",BR7 6SD,545056,170730.0,51.417027,0.084628,Bromley,51.417027000000004,0.084628,152,8.732598859308814,103.95951022986682,103.95951022986682
470,9419,93201,Old Wilsonians Sports Club,"""Hayes Hill, Hayes, Bromley""",BR2 7HN,539340,166164.0,51.377437,0.000692,Bromley,51.377437,0.000692,152,9.871668009569106,117.51985725677507,117.51985725677507
471,9420,93208,One Inn The Wood - Micro Pub,"""209 Petts Wood Road, Petts Wood, Orpington""",BR5 1LA,544395,167712.0,51.390094,0.073903,Bromley,51.390094,0.073903,152,10.39496416435174,123.74957338513974,123.74957338513974
472,9421,93212,O'Neills,"""9 High Street, Beckenham""",BR3 1AZ,537441,169808.0,51.410637,-0.025166,Bromley,51.410637,-0.025166,152,6.1716637171386735,73.47218710879373,73.47218710879373
473,9422,93213,O'Neills,"""O'Neill's, 27 East Street, Bromley""",BR1 1QE,540293,169458.0,51.406803,0.015677,Bromley,51.406803000000004,0.015677,152,6.8708553708918805,81.79589727252238,81.79589727252238
474,9423,93222,Orpington Conservative Club - Bar,"""4 Sevenoaks Road, Orpington""",BR6 9JJ,546028,165728.0,51.371841,0.096526,Bromley,51.371840999999996,0.096526,152,12.960825644667345,154.29554338889696,154.29554338889696
475,9424,93261,Park House Rugby Football Club,"""Barnet Wood Road, Hayes, Bromley""",BR2 7AA,541034,165569.0,51.371673,0.02478,Bromley,51.371673,0.02478,152,10.802471721030598,128.6008538217928,128.6008538217928
476,9425,93262,Park Langley Tennis Club,"""44A Wickham Way, Beckenham""",BR3 3AF,538174,168110.0,51.395209,-0.015294,Bromley,51.395209,-0.015294,152,7.8410692068333585,93.34606198611141,93.34606198611141
477,9426,93268,Patrick's,"""5 High Street, Beckenham""",BR3 1AZ,537441,169808.0,51.410637,-0.025166,Bromley,51.410637,-0.025166,152,6.1716637171386735,73.47218710879373,73.47218710879373
478,9427,93273,Pawleyne Arms,"""156 High Street, Penge, London""",SE20 7EU,535553,170146.0,51.414128,-0.052167,Bromley,51.414128000000005,-0.052167,152,6.311504682782561,75.1369605093162,75.1369605093162
479,9428,93295,Petts Wood Bowling Club,"""Willett Recreation Ground, Crossway, Petts Wood, Orpington""",BR5 1PE,544768,168090.0,51.393394,0.079414,Bromley,51.393394,0.079414,152,10.335855020707303,123.04589310365836,123.04589310365836
480,9429,93296,Petts Wood Football Club,"""Barnet Wood Road, Hayes, Bromley""",BR2 7AA,541034,165569.0,51.371673,0.02478,Bromley,51.371673,0.02478,152,10.802471721030598,128.6008538217928,128.6008538217928
481,9430,93299,Petts Wood Snooker Club,"""Petts Wood Snooker & American Pool, West Approach, Petts Wood, Orpington""",BR5 1DB,544375,167565.0,51.388769,0.073556,Bromley,51.388769,0.073556,152,10.500637711263472,125.00759180075562,125.00759180075562
482,9431,93307,Pie & Pint,"""6 Bourne Way, Hayes, Bromley""",BR2 7EY,539774,166029.0,51.376118,0.006857,Bromley,51.376118,0.006856999999999999,152,10.070667265274627,119.88889601517413,119.88889601517413
483,9432,93367,Prince Frederick,"""The Prince Frederick, 31 Nichol Lane, Bromley""",BR1 4DE,540515,170461.0,51.41576,0.019263,Bromley,51.41576,0.019263,152,6.01985842551765,71.66498125616249,71.66498125616249
484,9433,93369,Prince Of Wales,"""154 Mottingham Road, Mottingham, London""",SE9 4SP,542436,172499.0,51.433586,0.047687,Bromley,51.433586,0.047687,152,5.582372871730349,66.45681990155177,66.45681990155177
485,9434,93383,Queens Head,"""2 High Street, Chislehurst""",BR7 5AN,543885,170830.0,51.418232,0.067841,Bromley,51.418232,0.067841,152,7.760762276628178,92.3900271027164,92.3900271027164
486,9435,93384,Queens Head,"""25 High Street, Downe, Orpington""",BR6 7US,543165,161733.0,51.33667,0.053832,Bromley,51.33667,0.053832000000000005,152,15.108482693434267,179.86288920755078,179.86288920755078
487,9436,93385,Queens Head,"""The Queens Head, 73 High Street, Green Street Green, Orpington""",BR6 6BQ,545577,163612.0,51.352942,0.089201,Bromley,51.352942,0.089201,152,14.448825165045323,172.0098233933967,172.0098233933967
488,9437,93392,Railway Tavern,"""The Railway Hotel, 45 East Street, Bromley""",BR1 1QQ,540319,169527.0,51.407407,0.016077,Bromley,51.407407,0.016077,152,6.81531740170434,81.13473097267071,81.13473097267071
489,9438,93402,Ramblers Rest,"""Mill Place, Chislehurst""",BR7 5ND,543504,169760.0,51.408714,0.061933,Bromley,51.408714,0.061933,152,8.248857555609684,98.20068518582956,98.20068518582956
490,9439,93415,Red Lion,"""10 North Road, Bromley""",BR1 3LG,540712,169825.0,51.409988,0.021842,Bromley,51.409988,0.021842,152,6.681760805301707,79.54477149168699,79.54477149168699
491,9440,93424,Richmal Crompton,"""23 Westmoreland Place, Bromley""",BR1 1DS,540355,168678.0,51.399778,0.016259,Bromley,51.399778000000005,0.016259,152,7.6306401121477165,90.84095371604424,90.84095371604424
492,9441,93445,Rosecroft Social Club,"""269 High Street, St Mary Cray, Orpington""",BR5 4AR,547158,167460.0,51.387112,0.113466,Bromley,51.387112,0.11346600000000001,152,12.44212961953991,148.12059070880844,148.12059070880844
493,9442,93453,Royal British Legion Club,"""14 Station Hill, Hayes, Bromley""",BR2 7DJ,540096,165889.0,51.37478,0.011425,Bromley,51.37478,0.011425,152,10.268026699102629,122.2384130845551,122.2384130845551
494,9443,93454,Royal British Legion Club,"""40 Ravenswood Crescent, West Wickham""",BR4 0JJ,538128,166386.0,51.379728,-0.016625,Bromley,51.379728,-0.016625,152,9.564130309481744,113.85869416049694,113.85869416049694
